Formatted Date,Summary,Precip Type,Temperature (C),Apparent Temperature ©,Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Loud Cover,Pressure (millibars)
2006-04-15 21:00:00.000 +0200,Mostly Cloudy,rain,12.28888889,12.28888889,0.72,9.4507,141,9.982,0,1017.58
2006-04-15 22:00:00.000 +0200,Overcast,rain,12.77777778,12.77777778,0.66,11.0768,141,15.8263,0,1017.65
2006-04-15 23:00:00.000 +0200,Overcast,rain,12.72777778,12.72777778,0.67,13.3791,149,14.9569,0,1017.36
2006-04-16 00:00:00.000 +0200,Overcast,rain,12.26666667,12.26666667,0.69,14.1358,151,15.8263,0,1016.8
2006-04-16 01:00:00.000 +0200,Overcast,rain,11.71111111,11.71111111,0.71,11.3183,158,15.8263,0,1016.64
2006-04-16 02:00:00.000 +0200,Partly Cloudy,rain,10.82777778,10.82777778,0.86,9.177,259,14.168,0,1013.13
2006-04-16 03:00:00.000 +0200,Overcast,rain,12.2,12.2,0.59,14.168,141,15.8263,0,1014.79
2006-04-16 04:00:00.000 +0200,Overcast,rain,12.2,12.2,0.6,14.2968,151,15.8263,0,1014.25
2006-04-16 05:00:00.000 +0200,Overcast,rain,11.68888889,11.68888889,0.68,13.8299,152,14.9569,0,1013.95
2006-04-16 06:00:00.000 +0200,Overcast,rain,11.20555556,11.20555556,0.77,14.007,132,9.982,0,1013.63
2006-04-16 07:00:00.000 +0200,Mostly Cloudy,rain,11.13333333,11.13333333,0.77,15.4882,150,9.982,0,1013.27
2006-04-16 08:00:00.000 +0200,Mostly Cloudy,rain,11.43888889,11.43888889,0.77,13.8782,163,10.3523,0,1013.56
2006-04-16 09:00:00.000 +0200,Mostly Cloudy,rain,13.03333333,13.03333333,0.81,14.4578,209,9.982,0,1012.85
2006-04-16 10:00:00.000 +0200,Mostly Cloudy,rain,17.24444444,17.24444444,0.62,25.0194,221,11.27,0,1012.15
2006-04-16 11:00:00.000 +0200,Mostly Cloudy,rain,17.73888889,17.73888889,0.53,27.37,230,11.4471,0,1011.71
2006-04-16 12:00:00.000 +0200,Overcast,rain,17.84444444,17.84444444,0.56,22.218,251,11.27,0,1011.28
2006-04-16 13:00:00.000 +0200,Mostly Cloudy,rain,18.86111111,18.86111111,0.56,23.5382,250,11.27,0,1010.99
2006-04-16 14:00:00.000 +0200,Overcast,rain,18.66666667,18.66666667,0.56,19.8996,240,11.3988,0,1010.93
2006-04-16 15:00:00.000 +0200,Overcast,rain,17.82222222,17.82222222,0.56,17.5007,243,11.27,0,1010.7
2006-04-16 16:00:00.000 +0200,Overcast,rain,17.8,17.8,0.59,17.6939,281,11.27,0,1010.52
2006-04-16 17:00:00.000 +0200,Mostly Cloudy,rain,17.35,17.35,0.57,19.5615,295,11.3988,0,1010.69
2006-04-16 18:00:00.000 +0200,Mostly Cloudy,rain,16.06666667,16.06666667,0.67,21.8155,280,11.2056,0,1010.86
2006-04-16 19:00:00.000 +0200,Mostly Cloudy,rain,14.93333333,14.93333333,0.73,17.2753,280,11.2056,0,1011.14
2006-04-16 20:00:00.000 +0200,Mostly Cloudy,rain,13.92222222,13.92222222,0.78,11.7691,279,11.2861,0,1011.64
2006-04-16 21:00:00.000 +0200,Mostly Cloudy,rain,12.75555556,12.75555556,0.84,11.0446,270,11.0768,0,1012.02
2006-04-16 22:00:00.000 +0200,Mostly Cloudy,rain,12.75555556,12.75555556,0.84,11.0607,277,15.6975,0,1012.21
2006-04-16 23:00:00.000 +0200,Mostly Cloudy,rain,12.37222222,12.37222222,0.86,7.2933,239,14.8764,0,1012.33
2006-04-17 00:00:00.000 +0200,Mostly Cloudy,rain,11.18333333,11.18333333,0.93,6.923,241,15.8263,0,1012.6
2006-04-17 01:00:00.000 +0200,Mostly Cloudy,rain,11.66666667,11.66666667,0.9,11.1734,242,15.8263,0,1012.8
2006-04-17 02:00:00.000 +0200,Partly Cloudy,rain,8.977777778,7.366666667,0.95,10.3201,266,6.8425,0,1012.66
2006-04-17 03:00:00.000 +0200,Mostly Cloudy,rain,10.57777778,10.57777778,0.93,11.1734,278,14.9086,0,1012.32
2006-04-17 04:00:00.000 +0200,Mostly Cloudy,rain,10.53333333,10.53333333,0.89,14.007,269,14.9086,0,1012.33
2006-04-17 05:00:00.000 +0200,Mostly Cloudy,rain,10.58888889,10.58888889,0.87,7.2933,269,14.168,0,1012.55
2006-04-17 06:00:00.000 +0200,Mostly Cloudy,rain,9.983333333,9.283333333,0.89,6.7298,297,15.8263,0,1012.71
2006-04-17 07:00:00.000 +0200,Mostly Cloudy,rain,11.02222222,11.02222222,0.86,7.889,307,9.982,0,1013.01
2006-04-17 08:00:00.000 +0200,Partly Cloudy,rain,13.53888889,13.53888889,0.75,11.8657,305,9.982,0,1013.23
2006-04-17 09:00:00.000 +0200,Partly Cloudy,rain,13.88888889,13.88888889,0.68,20.0123,308,11.2056,0,1013.31
2006-04-17 10:00:00.000 +0200,Partly Cloudy,rain,15,15,0.67,17.5812,300,11.2056,0,1013.4
2006-04-17 11:00:00.000 +0200,Partly Cloudy,rain,17.18333333,17.18333333,0.57,15.9551,319,11.4471,0,1013.27
2006-04-17 12:00:00.000 +0200,Mostly Cloudy,rain,16.2,16.2,0.62,16.3093,309,11.27,0,1013.02
2006-04-17 13:00:00.000 +0200,Mostly Cloudy,rain,17.75,17.75,0.56,17.7744,290,11.2056,0,1013.03
2006-04-17 14:00:00.000 +0200,Mostly Cloudy,rain,18.40555556,18.40555556,0.54,19.0785,297,15.3594,0,1012.55
2006-04-17 15:00:00.000 +0200,Partly Cloudy,rain,17.82222222,17.82222222,0.59,17.5973,319,11.27,0,1012.03
2006-04-17 16:00:00.000 +0200,Partly Cloudy,rain,17.31111111,17.31111111,0.57,20.3343,310,11.27,0,1011.81
2006-04-17 17:00:00.000 +0200,Partly Cloudy,rain,17.50555556,17.50555556,0.55,13.7172,316,11.4471,0,1011.33
2006-04-17 18:00:00.000 +0200,Mostly Cloudy,rain,17.26666667,17.26666667,0.54,14.3773,309,9.982,0,1011.2
2006-04-17 19:00:00.000 +0200,Mostly Cloudy,rain,15.13888889,15.13888889,0.61,10.8997,310,9.982,0,1011.5
2006-04-17 20:00:00.000 +0200,Mostly Cloudy,rain,13.25,13.25,0.69,4.7173,325,9.982,0,1011.76
2006-04-17 21:00:00.000 +0200,Partly Cloudy,rain,12.29444444,12.29444444,0.72,4.669,282,9.982,0,1012.01
2006-04-17 22:00:00.000 +0200,Partly Cloudy,rain,10.7,10.7,0.79,3.5742,281,15.8263,0,1012.31
2006-04-17 23:00:00.000 +0200,Partly Cloudy,rain,9.855555556,9.388888889,0.85,5.7477,274,14.9569,0,1012.51
2006-04-18 00:00:00.000 +0200,Partly Cloudy,rain,9.522222222,7.861111111,0.88,11.27,280,11.9784,0,1012.52
2006-04-18 01:00:00.000 +0200,Partly Cloudy,rain,8.405555556,8.405555556,0.92,3.1234,255,11.9784,0,1012.61
2006-04-18 02:00:00.000 +0200,Mostly Cloudy,rain,13.01111111,13.01111111,0.82,9.6278,46,14.9569,0,1011.27
2006-04-18 03:00:00.000 +0200,Partly Cloudy,rain,7.733333333,7.733333333,0.96,3.4293,277,4.2987,0,1012.54
2006-04-18 04:00:00.000 +0200,Partly Cloudy,rain,6.138888889,6.138888889,0.96,3.3488,284,4.1216,0,1012.44
2006-04-18 05:00:00.000 +0200,Partly Cloudy,rain,6.472222222,6.472222222,0.95,2.9946,283,4.7656,0,1012.62
2006-04-18 06:00:00.000 +0200,Foggy,rain,6.627777778,6.627777778,0.96,3.3005,313,2.9302,0,1012.75
2006-04-18 07:00:00.000 +0200,Clear,rain,8.688888889,8.688888889,0.93,1.4329,290,5.8443,0,1012.96
2006-04-18 08:00:00.000 +0200,Partly Cloudy,rain,11.99444444,11.99444444,0.81,2.415,345,9.6117,0,1013.38
2006-04-18 09:00:00.000 +0200,Partly Cloudy,rain,13.76666667,13.76666667,0.78,4.1538,16,9.6761,0,1013.14
2006-04-18 10:00:00.000 +0200,Partly Cloudy,rain,15.08888889,15.08888889,0.77,7.3738,332,9.9015,0,1013.33
2006-04-18 11:00:00.000 +0200,Partly Cloudy,rain,16.45555556,16.45555556,0.68,7.8085,350,11.0768,0,1013.56
2006-04-18 12:00:00.000 +0200,Partly Cloudy,rain,17.31111111,17.31111111,0.62,7.3738,330,11.27,0,1013.61
2006-04-18 13:00:00.000 +0200,Partly Cloudy,rain,17.87222222,17.87222222,0.64,8.372,12,11.27,0,1013.11
2006-04-18 14:00:00.000 +0200,Partly Cloudy,rain,19.03888889,19.03888889,0.47,7.0679,39,11.4471,0,1012.69
2006-04-18 15:00:00.000 +0200,Partly Cloudy,rain,18.97777778,18.97777778,0.51,10.8675,3,11.27,0,1012.2
2006-04-18 16:00:00.000 +0200,Partly Cloudy,rain,19.00555556,19.00555556,0.55,4.8139,9,11.2056,0,1011.7
2006-04-18 17:00:00.000 +0200,Mostly Cloudy,rain,19.01111111,19.01111111,0.53,4.7978,33,11.3988,0,1011.4
2006-04-18 18:00:00.000 +0200,Mostly Cloudy,rain,17.86666667,17.86666667,0.64,10.9319,24,11.2056,0,1011.32
2006-04-18 19:00:00.000 +0200,Mostly Cloudy,rain,17.26666667,17.26666667,0.62,10.8514,33,9.982,0,1011.23
2006-04-18 20:00:00.000 +0200,Mostly Cloudy,rain,16.18888889,16.18888889,0.61,5.0876,25,10.3523,0,1011.5
2006-04-18 21:00:00.000 +0200,Mostly Cloudy,rain,14.88333333,14.88333333,0.72,9.177,32,9.982,0,1012.05
2006-04-18 22:00:00.000 +0200,Mostly Cloudy,rain,14.32777778,14.32777778,0.75,10.9319,31,15.8263,0,1012.15
2006-04-18 23:00:00.000 +0200,Overcast,rain,14.51111111,14.51111111,0.75,6.3756,47,14.9569,0,1012.09
2006-04-19 00:00:00.000 +0200,Overcast,rain,14.37222222,14.37222222,0.75,6.5366,67,15.8263,0,1011.83
2006-04-19 01:00:00.000 +0200,Overcast,rain,14.87777778,14.87777778,0.72,14.2163,60,15.8263,0,1011.45
2006-04-19 02:00:00.000 +0200,Foggy,rain,10.40555556,10.40555556,0.92,3.6064,144,2.0125,0,1012.05
2006-04-19 03:00:00.000 +0200,Overcast,rain,12.82222222,12.82222222,0.83,8.4364,57,11.2056,0,1011.18
2006-04-19 04:00:00.000 +0200,Overcast,rain,12.8,12.8,0.85,14.4256,31,14.9086,0,1010.07
2006-04-19 05:00:00.000 +0200,Overcast,rain,12.82777778,12.82777778,0.86,13.8943,12,14.168,0,1009.83
2006-04-19 06:00:00.000 +0200,Overcast,rain,12.26666667,12.26666667,0.85,15.778,12,11.2056,0,1009.8
2006-04-19 07:00:00.000 +0200,Overcast,rain,12.26666667,12.26666667,0.85,15.5848,2,11.27,0,1009.99
2006-04-19 08:00:00.000 +0200,Mostly Cloudy,rain,12.18333333,12.18333333,0.82,12.3809,11,11.0768,0,1010.21
2006-04-19 09:00:00.000 +0200,Overcast,rain,12.17222222,12.17222222,0.8,20.3826,11,11.27,0,1010.41
2006-04-19 10:00:00.000 +0200,Overcast,rain,12.71111111,12.71111111,0.83,22.0892,19,11.27,0,1010.33
2006-04-19 11:00:00.000 +0200,Mostly Cloudy,rain,15.60555556,15.60555556,0.78,22.3468,18,10.3523,0,1010.43
2006-04-19 12:00:00.000 +0200,Mostly Cloudy,rain,16.02222222,16.02222222,0.78,18.0642,20,11.2056,0,1010.29
2006-04-19 13:00:00.000 +0200,Mostly Cloudy,rain,17.2,17.2,0.67,17.6456,48,11.2056,0,1010.1
2006-04-19 14:00:00.000 +0200,Overcast,rain,17.21666667,17.21666667,0.71,14.0875,46,11.0285,0,1009.96
2006-04-19 15:00:00.000 +0200,Mostly Cloudy,rain,17.82777778,17.82777778,0.69,13.4113,29,11.2056,0,1009.86
2006-04-19 16:00:00.000 +0200,Mostly Cloudy,rain,17.82777778,17.82777778,0.69,14.6188,19,11.2056,0,1009.47
2006-04-19 17:00:00.000 +0200,Partly Cloudy,rain,17.73333333,17.73333333,0.69,9.2414,340,11.0285,0,1009.63
2006-04-19 18:00:00.000 +0200,Mostly Cloudy,rain,16.27222222,16.27222222,0.71,23.0713,39,11.2056,0,1009.39
2006-04-19 19:00:00.000 +0200,Overcast,rain,13.16666667,13.16666667,0.93,3.7674,335,5.2164,0,1011.07
2006-04-19 20:00:00.000 +0200,Overcast,rain,13.25555556,13.25555556,0.93,3.1395,228,8.05,0,1011.23
2006-04-19 21:00:00.000 +0200,Overcast,rain,13.01111111,13.01111111,0.93,10.3362,274,9.982,0,1011.35
2006-04-19 22:00:00.000 +0200,Mostly Cloudy,rain,12.45555556,12.45555556,0.91,5.796,310,14.9086,0,1011.67
2006-04-19 23:00:00.000 +0200,Mostly Cloudy,rain,12.48888889,12.48888889,0.9,9.8854,315,14.5866,0,1011.76
2006-04-02 00:00:00.000 +0200,Mostly Cloudy,rain,9.555555556,8.85,0.8,6.4883,146,15.8263,0,1015.68
2006-04-02 01:00:00.000 +0200,Mostly Cloudy,rain,10.62222222,10.62222222,0.79,14.0231,160,15.8263,0,1015.41
2006-04-02 02:00:00.000 +0200,Partly Cloudy,rain,8.722222222,8.722222222,0.93,4.5724,40,11.3988,0,1014.98
2006-04-02 03:00:00.000 +0200,Mostly Cloudy,rain,10.53333333,10.53333333,0.77,10.7709,143,15.8263,0,1015.18
2006-04-02 04:00:00.000 +0200,Mostly Cloudy,rain,9.444444444,8.705555556,0.83,6.5366,133,15.8263,0,1014.7
2006-04-02 05:00:00.000 +0200,Mostly Cloudy,rain,9.888888889,9.327777778,0.83,6.0858,163,14.9569,0,1014.64
2006-04-02 06:00:00.000 +0200,Mostly Cloudy,rain,10.36666667,10.36666667,0.78,10.7065,136,15.8263,0,1014.31
2006-04-02 07:00:00.000 +0200,Partly Cloudy,rain,8.888888889,7.233333333,0.89,10.4972,158,11.2056,0,1014.63
2006-04-02 08:00:00.000 +0200,Partly Cloudy,rain,9.977777778,8.994444444,0.84,8.0017,151,11.0285,0,1014.82
2006-04-02 09:00:00.000 +0200,Mostly Cloudy,rain,12.2,12.2,0.73,2.4633,355,9.982,0,1014.82
2006-04-02 10:00:00.000 +0200,Mostly Cloudy,rain,13.96111111,13.96111111,0.67,9.3058,123,9.982,0,1015
2006-04-02 11:00:00.000 +0200,Mostly Cloudy,rain,14.94444444,14.94444444,0.67,7.1645,132,10.3523,0,1014.9
2006-04-02 12:00:00.000 +0200,Mostly Cloudy,rain,16.18333333,16.18333333,0.71,11.753,199,9.982,0,1014.35
2006-04-02 13:00:00.000 +0200,Partly Cloudy,rain,16.36666667,16.36666667,0.61,7.1323,227,11.27,0,1014.51
2006-04-02 14:00:00.000 +0200,Partly Cloudy,rain,17.37222222,17.37222222,0.57,3.6225,251,11.4471,0,1014.32
2006-04-02 15:00:00.000 +0200,Partly Cloudy,rain,17.67222222,17.67222222,0.51,1.7549,156,11.27,0,1013.93
2006-04-02 16:00:00.000 +0200,Partly Cloudy,rain,17.72222222,17.72222222,0.53,8.6779,113,11.27,0,1013.45
2006-04-02 17:00:00.000 +0200,Partly Cloudy,rain,16.23888889,16.23888889,0.61,2.8336,261,11.3988,0,1013.43
2006-04-02 18:00:00.000 +0200,Mostly Cloudy,rain,14.06666667,14.06666667,0.71,9.2414,357,11.2056,0,1013.58
2006-04-02 19:00:00.000 +0200,Partly Cloudy,rain,13.95555556,13.95555556,0.76,7.4221,147,11.2056,0,1013.24
2006-04-02 20:00:00.000 +0200,Partly Cloudy,rain,12.28888889,12.28888889,0.8,3.542,161,11.0285,0,1013.7
2006-04-02 21:00:00.000 +0200,Partly Cloudy,rain,10.02222222,10.02222222,0.86,3.1073,149,9.9015,0,1014.14
2006-04-02 22:00:00.000 +0200,Partly Cloudy,rain,9.377777778,8.65,0.86,6.44,190,15.6009,0,1014.34
2006-04-02 23:00:00.000 +0200,Partly Cloudy,rain,9.416666667,9.416666667,0.9,4.6046,138,14.7154,0,1014.6
2006-04-20 00:00:00.000 +0200,Partly Cloudy,rain,11.82777778,11.82777778,0.92,3.0268,311,15.8263,0,1011.68
2006-04-20 01:00:00.000 +0200,Foggy,rain,10.76111111,10.76111111,0.91,5.1681,178,0.6118,0,1011.98
2006-04-20 02:00:00.000 +0200,Mostly Cloudy,rain,12.15555556,12.15555556,0.95,2.8497,298,3.6386,0,1015.64
2006-04-20 03:00:00.000 +0200,Foggy,rain,9.672222222,9.188888889,0.94,5.7155,123,0.6118,0,1012.26
2006-04-20 04:00:00.000 +0200,Foggy,rain,8.15,7.15,0.94,6.762,10,0.6118,0,1012.63
2006-04-20 05:00:00.000 +0200,Foggy,rain,10.2,10.2,0.95,5.6189,133,1.1109,0,1012.62
2006-04-20 06:00:00.000 +0200,Foggy,rain,10.11666667,10.11666667,0.99,2.254,127,0.5152,0,1012.85
2006-04-20 07:00:00.000 +0200,Foggy,rain,10.16111111,10.16111111,0.99,0.3381,81,0.4347,0,1013.61
2006-04-20 08:00:00.000 +0200,Foggy,rain,11.24444444,11.24444444,0.98,2.7531,358,0.6923,0,1013.9
2006-04-20 09:00:00.000 +0200,Foggy,rain,12.24444444,12.24444444,0.99,2.254,152,2.2057,0,1014.31
2006-04-20 10:00:00.000 +0200,Overcast,rain,13.91111111,13.91111111,0.92,8.0983,135,4.2021,0,1014.43
2006-04-20 11:00:00.000 +0200,Partly Cloudy,rain,15.61666667,15.61666667,0.82,2.2862,153,6.3112,0,1014.73
2006-04-20 12:00:00.000 +0200,Partly Cloudy,rain,15.07222222,15.07222222,0.86,3.2844,120,6.3434,0,1014.92
2006-04-20 13:00:00.000 +0200,Partly Cloudy,rain,15.07222222,15.07222222,0.82,7.5992,162,8.1949,0,1014.73
2006-04-20 14:00:00.000 +0200,Overcast,rain,14.26666667,14.26666667,0.87,10.5616,134,6.8908,0,1014.92
2006-04-20 15:00:00.000 +0200,Mostly Cloudy,rain,16.01666667,16.01666667,0.81,6.6654,115,7.2772,0,1014.76
2006-04-20 16:00:00.000 +0200,Overcast,rain,15.02777778,15.02777778,0.86,7.7119,139,7.2772,0,1014.37
2006-04-20 17:00:00.000 +0200,Overcast,rain,13.94444444,13.94444444,0.89,7.2772,152,6.3112,0,1014.83
2006-04-20 18:00:00.000 +0200,Overcast,rain,12.91666667,12.91666667,0.95,11.4793,310,4.7495,0,1015.11
2006-04-20 19:00:00.000 +0200,Overcast,rain,12.89444444,12.89444444,0.95,5.2808,347,5.2164,0,1015.14
2006-04-20 20:00:00.000 +0200,Overcast,rain,12.4,12.4,0.98,2.3506,72,5.8282,0,1015.5
2006-04-20 21:00:00.000 +0200,Clear,rain,12.26666667,12.26666667,0.99,8.05,320,6.1985,0,1015.76
2006-04-20 22:00:00.000 +0200,Mostly Cloudy,rain,12.22222222,12.22222222,0.96,6.1985,349,6.1985,0,1016.35
2006-04-20 23:00:00.000 +0200,Mostly Cloudy,rain,11.25,11.25,0.96,2.7692,335,3.8318,0,1016.38
2006-04-21 00:00:00.000 +0200,Mostly Cloudy,rain,11.52777778,11.52777778,0.96,3.1556,358,4.508,0,1016.43
2006-04-21 01:00:00.000 +0200,Foggy,rain,11.53888889,11.53888889,0.96,5.9892,301,3.1234,0,1016.56
2006-04-21 02:00:00.000 +0200,Foggy,rain,9.438888889,8.85,0.96,5.9731,326,1.8032,0,1017.23
2006-04-21 03:00:00.000 +0200,Overcast,rain,11.43888889,11.43888889,0.96,6.279,340,3.8801,0,1016.17
2006-04-21 04:00:00.000 +0200,Overcast,rain,11.39444444,11.39444444,0.96,6.44,350,3.864,0,1016.25
2006-04-21 05:00:00.000 +0200,Overcast,rain,11.52777778,11.52777778,0.96,6.4239,332,3.2522,0,1016.13
2006-04-21 06:00:00.000 +0200,Foggy,rain,11.95,11.95,0.93,4.83,340,0.644,0,1016.17
2006-04-21 07:00:00.000 +0200,Foggy,rain,11.97222222,11.97222222,1,9.66,10,1.2558,0,1016.45
2006-04-21 08:00:00.000 +0200,Foggy,rain,12.63333333,12.63333333,0.96,7.6636,7,2.3506,0,1016.94
2006-04-21 09:00:00.000 +0200,Overcast,rain,12.75555556,12.75555556,0.96,7.9695,1,4.025,0,1017.06
2006-04-21 10:00:00.000 +0200,Overcast,rain,13.84444444,13.84444444,0.9,7.9212,30,4.4919,0,1017.45
2006-04-21 11:00:00.000 +0200,Overcast,rain,13.17222222,13.17222222,0.94,10.3845,8,6.2629,0,1017.77
2006-04-21 12:00:00.000 +0200,Mostly Cloudy,rain,15.06666667,15.06666667,0.86,8.1466,345,6.1985,0,1017.73
2006-04-21 13:00:00.000 +0200,Partly Cloudy,rain,17.24444444,17.24444444,0.75,7.1645,308,11.27,0,1017.53
2006-04-21 14:00:00.000 +0200,Partly Cloudy,rain,16.31666667,16.31666667,0.76,13.3469,352,11.0285,0,1017.31
2006-04-21 15:00:00.000 +0200,Partly Cloudy,rain,17.38333333,17.38333333,0.74,13.6206,353,11.27,0,1016.82
2006-04-21 16:00:00.000 +0200,Mostly Cloudy,rain,15.27222222,15.27222222,0.76,8.2754,85,11.27,0,1016.6
2006-04-21 17:00:00.000 +0200,Partly Cloudy,rain,17.45555556,17.45555556,0.72,5.2808,49,11.0768,0,1016.39
2006-04-21 18:00:00.000 +0200,Partly Cloudy,rain,16.22222222,16.22222222,0.77,11.1573,21,11.27,0,1016.33
2006-04-21 19:00:00.000 +0200,Partly Cloudy,rain,15.08333333,15.08333333,0.82,3.6869,23,11.27,0,1016.52
